pk_column,requested_datetime,closed_date,updated_datetime,open,closed,service_name,lat,long,district,deltaDate
20919,2016-11-27T15:21:00,2016-12-07T00:02:00,2016-12-07T00:02:00,0,1,Graffiti,32.7045102977,-117.025665538,4,10
20923,2016-11-27T15:14:00,2016-12-03T00:01:00,2016-12-03T00:01:00,0,1,Graffiti,32.6998411611,-117.027219069,4,6
20927,2016-11-27T15:09:00,2016-12-29T00:01:00,2016-12-29T00:02:00,0,1,Graffiti,32.6957913834,-117.029661442,4,32
20928,2016-11-27T15:07:00,2016-12-07T00:02:00,2016-12-07T00:02:00,0,1,Graffiti,32.6895263162,-117.044798047,4,10
20929,2016-11-27T12:52:00,2016-12-09T00:02:00,2016-12-09T00:02:00,0,1,Graffiti,32.7634436684,-117.11682058,3,12
20932,2016-11-27T11:51:00,2016-12-01T00:01:00,2016-12-01T00:01:00,0,1,Graffiti,32.7593536758,-117.080440869,9,4
20933,2016-11-27T11:50:00,2016-12-01T00:01:00,2016-12-01T00:01:00,0,1,Graffiti,32.7588458727,-117.079935359,9,4
20934,2016-11-27T08:42:00,2016-12-07T00:02:00,2016-12-07T00:02:00,0,1,Graffiti,32.7702265,-117.2019424,2,10
20935,2016-11-27T08:41:00,2016-12-07T00:02:00,2016-12-07T00:02:00,0,1,Graffiti,32.7709476,-117.2021469,2,10
20936,2016-11-26T23:17:00,2017-04-20T12:16:00,2017-04-20T12:16:00,0,1,Graffiti,32.56359,-117.075505,8,145
20937,2016-11-26T23:16:00,2017-04-20T10:53:00,2017-04-20T10:53:00,0,1,Graffiti,32.561293,-117.075467,8,145
20938,2016-11-26T20:28:00,2017-08-25T00:04:00,2017-09-22T17:25:00,0,1,Graffiti,32.7627160105,-117.069355236,9,272
20939,2016-11-26T18:44:00,2017-01-24T00:02:00,2017-01-24T00:02:00,0,1,Graffiti,32.77234,-117.2027083,2,59
20940,2016-11-26T18:40:00,2016-12-07T00:02:00,2016-12-07T00:02:00,0,1,Graffiti,32.7746613,-117.2064605,2,11
20941,2016-11-26T18:36:00,2016-12-07T00:02:00,2016-12-07T00:02:00,0,1,Graffiti,32.773811,-117.2049551,2,11
20942,2016-11-26T18:33:00,2016-12-08T00:02:00,2016-12-08T00:02:00,0,1,Graffiti,32.7739374,-117.2032038,2,12
20943,2016-11-26T15:36:00,2016-12-22T00:02:00,2016-12-22T00:02:00,0,1,Graffiti,32.749843,-117.1273247,3,26
20944,2016-11-26T14:26:00,2016-12-09T00:02:00,2016-12-09T00:02:00,0,1,Graffiti,32.7047432887,-117.137180218,8,13
20945,2016-11-26T12:16:00,2017-10-27T07:45:00,2017-10-27T07:45:00,0,1,Graffiti,32.7006280243,-117.116802641,9,335
20946,2016-11-26T11:15:00,2016-12-16T00:01:00,2016-12-16T00:01:00,0,1,Graffiti,32.6953266721,-117.029478002,4,20
20947,2016-11-26T11:14:00,2017-10-27T07:45:00,2017-10-27T07:45:00,0,1,Graffiti,32.6953732689,-117.029442565,4,335
20948,2016-11-26T11:13:00,2016-12-07T00:02:00,2016-12-07T00:02:00,0,1,Graffiti,32.6909465859,-117.036813332,4,11
20949,2016-11-26T10:52:00,2016-12-02T00:01:00,2016-12-02T00:01:00,0,1,Graffiti,32.71806,-117.125881,3,6
20950,2016-11-26T10:16:00,2016-12-08T00:02:00,2016-12-08T00:02:00,0,1,Graffiti,32.6915144768,-117.031400368,4,12
20951,2016-11-26T08:37:00,2016-12-09T00:02:00,2016-12-09T00:02:00,0,1,Graffiti,32.7568206,-117.1138939,3,13
20952,2016-11-25T16:08:00,2016-12-08T00:02:00,2016-12-08T00:02:00,0,1,Graffiti,32.6731983978,-117.062256771,4,13
20953,2016-11-25T15:10:00,2016-12-01T00:01:00,2016-12-01T00:01:00,0,1,Graffiti,32.7497198279,-117.100287069,9,6
20954,2016-11-25T14:07:00,2017-01-10T00:02:00,2017-01-10T00:02:00,0,1,Graffiti,32.7574416667,-117.137008333,3,46
20955,2016-11-25T14:06:00,2017-03-21T15:55:00,2017-03-21T15:55:00,0,1,Graffiti,32.7574533333,-117.1370305,3,116
20959,2016-11-25T07:06:00,2016-12-09T00:02:00,2016-12-09T00:02:00,0,1,Graffiti,32.7505007945,-117.124134796,3,14
20960,2016-11-25T06:58:00,2017-03-19T08:04:00,2017-09-22T17:18:00,0,1,Graffiti,32.7502617427,-117.127972785,3,114
20961,2016-11-24T12:06:00,2016-12-08T00:02:00,2016-12-08T00:02:00,0,1,Graffiti,32.762402,-117.059448,9,14
20964,2016-11-24T09:05:00,2016-12-10T00:02:00,2016-12-10T00:02:00,0,1,Graffiti,32.7366069099,-117.161745401,3,16
20966,2016-11-23T21:28:00,2017-10-27T07:45:00,2017-10-27T07:45:00,0,1,Graffiti,32.561292,-117.075619,8,338
20967,2016-11-23T18:23:00,2016-12-22T00:02:00,2016-12-22T00:02:00,0,1,Graffiti,32.7489433,-117.2517173,2,29
20968,2016-11-23T18:19:00,2016-12-03T00:01:00,2016-12-03T00:01:00,0,1,Graffiti,32.746702,-117.25018,2,10
20969,2016-11-23T16:56:00,2016-12-03T00:01:00,2016-12-03T00:01:00,0,1,Graffiti,32.7123716667,-117.16938,3,10
20970,2016-11-23T16:55:00,2016-12-09T00:02:00,2016-12-09T00:02:00,0,1,Graffiti,32.763332,-117.114441,3,16
20971,2016-11-23T15:41:00,2016-12-08T00:02:00,2016-12-08T00:02:00,0,1,Graffiti,32.7600487465,-117.202517391,7,15
20972,2016-11-23T13:16:00,2017-04-20T10:47:00,2017-04-20T10:47:00,0,1,Graffiti,32.5833758489,-117.09292798,8,148
20973,2016-11-23T11:00:00,2017-01-19T00:02:00,2017-01-19T00:02:00,0,1,Graffiti,32.732987,-117.089036,4,57
20974,2016-11-23T09:18:00,2017-10-27T07:45:00,2017-10-27T07:45:00,0,1,Graffiti,32.772988,-117.047342,9,338
20975,2016-11-23T08:09:00,2017-10-27T07:45:00,2017-10-27T07:45:00,0,1,Graffiti,32.7027084085,-117.140381622,8,338
20976,2016-11-23T06:40:00,2016-12-07T00:02:00,2016-12-07T00:02:00,0,1,Graffiti,32.8201899911,-117.166921478,6,14
20977,2016-11-23T06:39:00,2017-01-26T21:49:00,2017-01-26T21:51:00,0,1,Graffiti,32.7483400237,-117.12800757,3,64
20978,2016-11-23T06:35:00,2016-12-08T00:02:00,2016-12-08T00:02:00,0,1,Graffiti,32.7874676105,-117.118015682,7,15
20979,2016-11-23T06:34:00,2016-12-07T00:02:00,2016-12-07T00:02:00,0,1,Graffiti,32.7800615973,-117.11039211,7,14
20980,2016-11-23T06:31:00,2016-12-10T00:02:00,2016-12-10T00:02:00,0,1,Graffiti,32.7708643572,-117.079441388,9,17
20981,2016-11-22T15:25:00,2016-12-08T00:02:00,2016-12-08T00:02:00,0,1,Graffiti,32.74779905,-117.05333861,4,16
20982,2016-11-22T14:52:00,2016-12-22T00:02:00,2016-12-22T00:02:00,0,1,Graffiti,32.740083,-117.100245,9,30
20983,2016-11-22T14:49:00,2017-10-27T07:45:00,2017-10-27T07:45:00,0,1,Graffiti,32.7673337354,-117.139280996,7,339
20984,2016-11-22T14:45:00,2017-04-19T15:36:00,2017-09-22T17:18:00,0,1,Graffiti,32.6956841828,-117.102386179,9,148
20985,2016-11-22T14:37:00,2016-11-29T00:02:00,2016-11-29T00:02:00,0,1,Graffiti,32.7490769,-117.0839617,9,7
20986,2016-11-22T13:38:00,2017-10-27T07:45:00,2017-10-27T07:45:00,0,1,Graffiti,32.7568114875,-117.087582825,9,339
20987,2016-11-22T10:08:00,2016-11-29T00:02:00,2016-11-29T00:02:00,0,1,Graffiti,32.583449,-117.092753,8,7
20988,2016-11-22T10:06:00,2016-12-10T00:02:00,2016-12-10T00:02:00,0,1,Graffiti,32.7006280243,-117.116802641,9,18
20989,2016-11-22T08:12:00,2016-11-29T00:02:00,2016-11-29T00:02:00,0,1,Graffiti,32.572784907,-117.092452813,8,7
20990,2016-11-22T07:28:00,2016-12-15T00:01:00,2016-12-15T00:01:00,0,1,Graffiti,32.7861978096,-117.206235217,2,23
20991,2016-11-22T06:54:00,2016-11-29T00:02:00,2016-11-29T00:02:00,0,1,Graffiti,32.7501209686,-117.123949304,3,7
20992,2016-11-21T18:20:00,2016-11-29T00:02:00,2016-11-29T00:02:00,0,1,Graffiti,32.75528,-117.116386,3,8
20993,2016-11-21T15:34:00,2016-12-03T00:01:00,2017-09-18T13:37:00,0,1,Graffiti,32.7189695015,-117.159017282,3,12
